movie_id,title,tags
3604,Flash Gordon,Science Fiction emperor solar eclipse prince tv duel fighter deception hood scientist sword and planet
9541,Jersey Girl,Comedy Romance yuppie daughter loss of wife
94348,Alex Cross,Action Thriller Crime Mystery ex military
8197,Midnight in the Garden of Good and Evil,Crime Drama Mystery Thriller drag queen voodoo savannah
336004,Heist,Crime Action Thriller casino robbery bus hijacking heist
35019,Nanny McPhee and the Big Bang,Comedy Fantasy nanny fantasy children aftercreditsstinger duringcreditsstinger woman director
10410,Hoffa,Crime History policy and organisations power trade union gangster
8836,The X Files: I Want to Believe,Drama Mystery Science Fiction Thriller extraterrestrial technology fbi alien fbi agent duringcreditsstinger
14442,Ella Enchanted,Family Fantasy Comedy elves based on novel magic fairy prince fairy tale spell fantasy world giant ogre obedience fairy godmother elf
321741,Concussion,Drama american football concussion biography professional sports brain damage sports injury nfl medical drama human brain
59965,Abduction,Thriller Action Mystery cia airport hero fight kidnapping time bomb training webcam website party on the run hospital train teenager
14175,Valiant,Animation Family Adventure animation animal 3d
11004,Wonder Boys,Comedy Drama adultery robbery based on novel professor college police party liar marijuana writer university drug dog
11918,Superhero Movie,Action Comedy Science Fiction anti hero high school dragonfly superhero radioactive duringcreditsstinger
98357,Broken City,Thriller Crime Drama mayor investigation politics ex-cop revenge double crossed private detective
10012,Cursed,Horror Comedy brother sister relationship bite transformation supernatural powers werewolf
49526,Premium Rush,Crime Action Thriller new york dirty cop bicycle courier duringcreditsstinger race against the clock cyclist bike messenger
268920,Hot Pursuit,Action Comedy Crime texas prisoner cop drug cartel on the run police officer prisoner on the run woman director
9093,The Four Feathers,War Adventure Drama Romance islam sex loyalty bravery army revenge honor murder escape soldier battle church violence britain slave colonialism military imperialism
119283,Parker,Action Crime professional thief jewel robbery
11823,Wimbledon,Comedy Romance tennis new love tennis player australia wimbledon
35169,Furry Vengeance,Comedy bear animal aftercreditsstinger duringcreditsstinger real estate land developer real estate developer
118957,Bait,Action Horror Thriller drowning supermarket shark attack australian flooding australia tsunami gore shark flood 3d
849,Krull,Fantasy Action Adventure kingdom lightsaber cult favorite dead body magical object fortress doppelganger cyclops changeling
4515,Lions for Lambs,Action Adventure Drama History journalist terrorist war against terror externally controlled action manipulation propaganda manipulation of the media future afghanistan political negotiations war past war in afghanistan
18886,Flight of the Intruder,Action Adventure Drama Thriller bomber vietnam war u.s. navy aviation combat bombing
6575,Walk Hard: The Dewey Cox Story,Comedy Music music record rock and roll pop hip-hop fab four blues pop star rapper record producer rock music music instrument wedding extramarital affair aftercreditsstinger
6440,The Shipping News,Drama Romance sex adultery based on novel fishing isolation kidnapping newfoundland survival reporter drunk
13496,American Outlaws,Action Western sheriff horse outlaw jesse james cole younger
18320,The Young Victoria,Drama History Romance royal family biography royalty period drama queen victoria prince albert 19th century british monarchy
22787,Whiteout,Action Crime Mystery Thriller airplane based on comic book corpse stich
8967,The Tree of Life,Drama Fantasy philosophy father son relationship red hair brother sister relationship sun telegram tree meteor afterlife death of a child independent film spirituality outer space dinosaur voice over very little dialogue tarkovskyesque
37498,Knock Off,Action Adventure Thriller parking garage freighter fundraiser
144336,Sabotage,Action Drama Thriller Crime drug cartel dea
9616,The Order,Drama Fantasy Horror Mystery Romance Thriller riddle rome vatican secret organization investigation sin repentance priest psychological thriller violence catholic church sin eater mentor protégé relationship reference to god suspicious death
13056,Punisher: War Zone,Action Crime broken neck fbi agent wall safe trashed house aerial shot military dress uniform vanity flare woman director
14113,Zoom,Family Fantasy Comedy superhero kids and family
285783,The Walk,Adventure Drama Thriller 1970s skyscraper based on true story tightrope planning world trade center
49478,Warriors of Virtue,Fantasy Family Action american football mythology chinese food kangaroo
9726,A Good Year,Comedy Drama Romance provence wine cellar vineyard wine garden wine winegrower
20763,Radio Flyer,Drama step father physical abuse abuse
9702,Bound by Honor,Action Crime Drama Thriller juvenile prison artist jail east l.a. hood gang youth gang racism drug mexican american barrio police shootout cholo lowrider
9311,Smilla's Sense of Snow,Action Crime Drama Mystery Thriller copenhagen inuit comet arctic snow
9280,Femme Fatale,Thriller Crime Romance paris france new identity paparazzi cannes
26843,Lion of the Desert,Action History War italy middle east resistance world war ii libya benito mussolini based on true story guerrilla warfare
11876,The Horseman on the Roof,War Adventure Drama Romance italian new love provence horse exile
22267,Ride with the Devil,Drama War Romance Western civil war friends bush whacker raid
45958,Biutiful,Drama immigrant illegal immigrant chinese single father
1969,Bandidas,Action Comedy Western Crime mexico bank robber revenge best friend bank robbery bank vault steam locomotive
310706,Black Water Transit,Drama Crime
198663,The Maze Runner,Action Mystery Science Fiction Thriller based on novel maze post-apocalyptic dystopia escape memory loss erased memory trapped dystopic future runner based on young adult novel
239573,Unfinished Business,Comedy europe business trip
10436,The Age of Innocence,Drama Romance upper class new york lover countess lawyer 19th century
1381,The Fountain,Drama Adventure Science Fiction Romance brain tumor operation queen love of one's life surgeon tree dying and death transience immortality maya civilization monkey conquest
2162,Chill Factor,Action Comedy Thriller
127493,Stolen,Action Crime Drama Thriller taxi driver thief fbi agent
12429,Ponyo,Animation Family mother fish cliff father mermaid princess anime
228205,The Longest Ride,Drama Romance based on novel art student cowboy injury bull riding romantic drama young adult
2900,The Astronaut's Wife,Drama Science Fiction Thriller wife husband relationship space travel space mission pregnancy astronaut
21311,I Dreamed of Africa,Romance Drama Adventure africa
77875,Playing for Keeps,Comedy Romance mother father son relationship field athlete soccer parent penalty kick
192136,Mandela: Long Walk to Freedom,Drama History prison south africa apartheid biography nelson mandela historical figure
18254,Reds,Drama History journalist russian revolution 1917
881,A Few Good Men,Drama suicide underdog suspicion of murder court case navy law dying and death guantanamo bay marine corps military court code red command military base u.s. navy sexism right and justice based on play court martial flashback platoon leader military law
10877,Exit Wounds,Action Crime Thriller corruption scandal shadowing police
9600,Big Momma's House,Crime Comedy 绝地奶霸 卧底肥妈 big爆任务 超级妈妈
202575,Thunder and the House of Magic,Family Fantasy Animation Adventure magic 3d
71469,The Darkest Hour,Horror Action Thriller Science Fiction alien invasion american abroad moscow unlikely heroes failed business
